CE_ID,PA,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,race,capital-gain,capital-loss,hours-per-week,Output,Decision
4697,1,27,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Male,White,15,65,5,0.221617,POSITIVE
4698,0,27,Local-gov,4,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,15,65,5,-0.035933,NEGATIVE
4698,1,27,Local-gov,4,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,15,65,5,0.338482,POSITIVE
4699,0,22,Self-emp-not-inc,8,Masters,4,Divorced,Tech-support,Wife,Female,White,0,53,0,-0.081637,NEGATIVE
4699,1,22,Self-emp-not-inc,8,Masters,4,Divorced,Tech-support,Wife,Male,White,0,53,0,0.295788,POSITIVE
4700,0,27,Local-gov,12,Assoc-acdm,5,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,5,65,5,-0.017349,NEGATIVE
4700,1,27,Local-gov,12,Assoc-acdm,5,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,5,65,5,0.355842,POSITIVE
4701,0,24,Self-emp-inc,2,1st-4th,4,Widowed,Craft-repair,Own-child,Female,White,2,58,2,-0.055643,NEGATIVE
4701,1,24,Self-emp-inc,2,1st-4th,4,Widowed,Craft-repair,Own-child,Male,White,2,58,2,0.320070,POSITIVE
4702,0,25,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,60,3,-0.077179,NEGATIVE
4702,1,25,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,60,3,0.299952,POSITIVE
4703,0,27,Federal-gov,11,Doctorate,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,63,5,-0.105934,NEGATIVE
4703,1,27,Federal-gov,11,Doctorate,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,63,5,0.273091,POSITIVE
4704,0,27,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,63,5,-0.247913,NEGATIVE
4704,1,27,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,63,5,0.135059,POSITIVE
4705,0,28,Local-gov,4,5th-6th,2,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,6,67,6,-0.112070,NEGATIVE
4705,1,28,Local-gov,4,5th-6th,2,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,6,67,6,0.267360,POSITIVE
4706,0,27,Local-gov,4,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,5,65,5,-0.341425,NEGATIVE
4706,1,27,Local-gov,4,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,5,65,5,0.024953,POSITIVE
4707,0,22,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Female,White,0,51,6,-0.334967,NEGATIVE
4707,1,22,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Male,White,0,51,6,0.032983,POSITIVE
4708,0,22,Self-emp-not-inc,0,11th,0,Divorced,Tech-support,Wife,Female,White,5,53,0,-0.276776,NEGATIVE
4708,1,22,Self-emp-not-inc,0,11th,0,Divorced,Tech-support,Wife,Male,White,5,53,0,0.101527,POSITIVE
4709,0,10,Private,8,Some-college,4,Married-civ-spouse,Tech-support,Wife,Female,White,10,76,0,-0.188696,NEGATIVE
4709,1,10,Private,8,Some-college,4,Married-civ-spouse,Tech-support,Wife,Male,White,10,76,0,0.195780,POSITIVE
4710,0,17,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Female,White,13,85,3,-0.106917,NEGATIVE
4710,1,17,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Male,White,13,85,3,0.272173,POSITIVE
4711,0,12,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Female,White,14,88,8,-0.324133,NEGATIVE
4711,1,12,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Male,White,14,88,8,0.046457,POSITIVE
4712,0,11,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Female,White,13,85,1,-0.040658,NEGATIVE
4712,1,11,Self-emp-inc,2,10th,4,Married-spouse-absent,Craft-repair,Husband,Male,White,13,85,1,0.334068,POSITIVE
4713,0,11,Self-emp-not-inc,0,11th,4,Divorced,Tech-support,Wife,Female,White,10,78,0,-0.017851,NEGATIVE
4713,1,11,Self-emp-not-inc,0,11th,4,Divorced,Tech-support,Wife,Male,White,10,78,0,0.355373,POSITIVE
4714,0,15,Federal-gov,11,Doctorate,1,(null),Craft-repair,Husband,Female,White,14,88,5,-0.220816,NEGATIVE
4714,1,15,Federal-gov,11,Doctorate,1,(null),Craft-repair,Husband,Male,White,14,88,5,0.165777,POSITIVE
4715,0,13,Self-emp-inc,10,HS-grad,0,Widowed,Craft-repair,Own-child,Female,White,12,83,2,-0.039591,NEGATIVE
4715,1,13,Self-emp-inc,10,HS-grad,0,Widowed,Craft-repair,Own-child,Male,White,12,83,2,0.335065,POSITIVE
4716,0,18,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Female,White,15,90,5,-0.350949,NEGATIVE
4716,1,18,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Male,White,15,90,5,0.013106,POSITIVE
4717,0,12,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Female,White,15,90,5,-0.264633,NEGATIVE
4717,1,12,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Male,White,15,90,5,0.115634,POSITIVE
4718,0,15,Federal-gov,3,Assoc-acdm,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,14,88,5,-0.049305,NEGATIVE
4718,1,15,Federal-gov,3,Assoc-acdm,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,14,88,5,0.325991,POSITIVE
4719,0,10,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Female,White,0,76,0,-0.102127,NEGATIVE
4719,1,10,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Male,White,0,76,0,0.276648,POSITIVE
4720,0,17,Self-emp-inc,10,HS-grad,4,Widowed,Craft-repair,Own-child,Female,Asian-Pac-Islander,2,83,2,-0.224506,NEGATIVE
4720,1,17,Self-emp-inc,10,HS-grad,4,Widowed,Craft-repair,Own-child,Male,Asian-Pac-Islander,2,83,2,0.162252,POSITIVE
4721,0,11,Self-emp-inc,10,HS-grad,4,Widowed,Craft-repair,Own-child,Female,Asian-Pac-Islander,2,83,2,-0.117238,NEGATIVE
4721,1,11,Self-emp-inc,10,HS-grad,4,Widowed,Craft-repair,Own-child,Male,Asian-Pac-Islander,2,83,2,0.262532,POSITIVE
4722,0,11,Self-emp-not-inc,0,Masters,4,Divorced,Tech-support,Wife,Female,White,0,78,0,-0.006395,NEGATIVE
4722,1,11,Self-emp-not-inc,0,Masters,4,Divorced,Tech-support,Wife,Male,White,0,78,0,0.436240,POSITIVE
4723,0,17,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,85,3,-0.297908,NEGATIVE
4723,1,17,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,85,3,0.076976,POSITIVE
4724,0,11,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,85,3,-0.260833,NEGATIVE
4724,1,11,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,85,3,0.177256,POSITIVE
4725,0,14,Self-emp-inc,10,10th,1,Married-spouse-absent,Craft-repair,Husband,Female,White,3,85,3,-0.117516,NEGATIVE
4725,1,14,Self-emp-inc,10,10th,1,Married-spouse-absent,Craft-repair,Husband,Male,White,3,85,3,0.262272,POSITIVE
4726,0,17,Self-emp-inc,10,Prof-school,2,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,85,7,-0.175634,NEGATIVE
4726,1,17,Self-emp-inc,10,Prof-school,2,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,85,7,0.207982,POSITIVE
4727,0,18,Federal-gov,11,Assoc-acdm,0,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,88,8,-0.253916,NEGATIVE
4727,1,18,Federal-gov,11,Assoc-acdm,0,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,88,8,0.128083,POSITIVE
4728,0,17,Self-emp-inc,10,Prof-school,1,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,85,1,-0.097914,NEGATIVE
4728,1,17,Self-emp-inc,10,Prof-school,1,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,85,1,0.280583,POSITIVE
4729,0,12,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,88,5,-0.346332,NEGATIVE
4729,1,12,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,88,5,0.018850,POSITIVE
4730,0,16,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,5,90,5,-0.127231,NEGATIVE
4730,1,16,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,5,90,5,0.253198,POSITIVE
4731,0,19,Local-gov,4,Assoc-voc,2,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,6,92,8,-0.347788,NEGATIVE
4731,1,19,Local-gov,4,Assoc-voc,2,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,6,92,8,0.017038,POSITIVE
4732,0,16,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Female,White,5,76,0,-0.046953,NEGATIVE
4732,1,16,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Male,White,5,76,0,0.328188,POSITIVE
4733,0,12,Federal-gov,3,Assoc-acdm,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,88,5,-0.056825,NEGATIVE
4733,1,12,Federal-gov,3,Assoc-acdm,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,88,5,0.318966,POSITIVE
4734,0,14,Self-emp-inc,10,10th,4,Married-spouse-absent,Craft-repair,Husband,Female,White,13,60,3,-0.206182,NEGATIVE
4734,1,14,Self-emp-inc,10,10th,4,Married-spouse-absent,Craft-repair,Husband,Male,White,13,60,3,0.275532,POSITIVE
4735,0,12,Self-emp-not-inc,9,11th,4,Separated,Tech-support,Own-child,Female,White,11,55,1,-0.103723,NEGATIVE
4735,1,12,Self-emp-not-inc,9,11th,4,Separated,Tech-support,Own-child,Male,White,11,55,1,0.275157,POSITIVE
4736,0,18,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Female,White,14,63,5,-0.135649,NEGATIVE
4736,1,18,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Male,White,14,63,5,0.245334,POSITIVE
4737,0,12,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Female,White,14,63,5,-0.034955,NEGATIVE
4737,1,12,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Male,White,14,63,5,0.345614,POSITIVE
4738,0,14,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,White,13,60,3,-0.081308,NEGATIVE
4738,1,14,Self-emp-inc,2,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,White,13,60,3,0.296096,POSITIVE
4739,0,16,Local-gov,12,Doctorate,1,Bachelors,Craft-repair,Husband,Female,White,15,65,5,-0.266122,NEGATIVE
4739,1,16,Local-gov,12,Doctorate,1,Bachelors,Craft-repair,Husband,Male,White,15,65,5,0.113903,POSITIVE
4740,0,16,Local-gov,12,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,15,65,5,-0.151242,NEGATIVE
4740,1,16,Local-gov,12,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,15,65,5,0.230768,POSITIVE
4741,0,18,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Female,White,15,65,5,-0.000011,NEGATIVE
4741,1,18,Local-gov,4,Doctorate,1,Bachelors,Craft-repair,Husband,Male,White,15,65,5,0.372038,POSITIVE
4742,0,13,Local-gov,4,5th-6th,2,Some-college,Craft-repair,Not-in-family,Female,White,16,67,6,-0.300652,NEGATIVE
4742,1,13,Local-gov,4,5th-6th,2,Some-college,Craft-repair,Not-in-family,Male,White,16,67,6,0.073789,POSITIVE
4743,0,18,State-gov,5,9th,2,11th,Other-service,Not-in-family,Female,Asian-Pac-Islander,17,70,7,-0.160956,NEGATIVE
4743,1,18,State-gov,5,9th,2,11th,Other-service,Not-in-family,Male,Asian-Pac-Islander,17,70,7,0.221694,POSITIVE
4744,0,10,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Female,White,0,51,0,-0.109691,NEGATIVE
4744,1,10,Private,8,12th,4,Married-civ-spouse,Tech-support,Wife,Male,White,0,51,0,0.410007,POSITIVE
4745,0,17,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,60,3,-0.247608,NEGATIVE
4745,1,17,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,60,3,0.135413,POSITIVE
4746,0,11,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Female,Asian-Pac-Islander,3,60,3,-0.207261,NEGATIVE
4746,1,11,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Craft-repair,Husband,Male,Asian-Pac-Islander,3,60,3,0.235693,POSITIVE
4747,0,15,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,63,5,-0.143169,NEGATIVE
4747,1,15,Federal-gov,3,Doctorate,5,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,63,5,0.238309,POSITIVE
4748,0,18,Federal-gov,3,Assoc-acdm,5,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,63,5,-0.321011,NEGATIVE
4748,1,18,Federal-gov,3,Assoc-acdm,5,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,63,5,0.050137,POSITIVE
4749,0,16,Private,0,Some-college,4,Married-civ-spouse,Tech-support,Wife,Female,White,5,51,0,-0.291341,NEGATIVE
4749,1,16,Private,0,Some-college,4,Married-civ-spouse,Tech-support,Wife,Male,White,5,51,0,0.084606,POSITIVE
4750,0,12,Federal-gov,3,Assoc-acdm,5,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,63,5,-0.234693,NEGATIVE
4750,1,12,Federal-gov,3,Assoc-acdm,5,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,63,5,0.150417,POSITIVE
4751,0,16,Local-gov,12,Doctorate,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,5,65,5,-0.064673,NEGATIVE
4751,1,16,Local-gov,12,Doctorate,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,5,65,5,0.311635,POSITIVE
4752,0,18,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,63,5,-0.101618,NEGATIVE
4752,1,18,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,63,5,0.277123,POSITIVE
4753,0,12,Local-gov,12,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Female,Asian-Pac-Islander,5,65,8,-0.342701,NEGATIVE
4753,1,12,Local-gov,12,Assoc-acdm,1,Bachelors,Craft-repair,Husband,Male,Asian-Pac-Islander,5,65,8,0.023364,POSITIVE
4754,0,12,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Female,Asian-Pac-Islander,4,63,2,-0.045632,NEGATIVE
4754,1,12,Federal-gov,11,Assoc-acdm,1,(null),Craft-repair,Husband,Male,Asian-Pac-Islander,4,63,2,0.329422,POSITIVE
4755,0,10,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Female,White,0,51,0,-0.343221,NEGATIVE
4755,1,10,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Male,White,0,51,0,0.018158,POSITIVE
4756,0,45,Private,0,Some-college,4,Married-civ-spouse,Exec-managerial,Wife,Female,Amer-Indian-Eskimo,10,39,0,2.931622,POSITIVE
4756,1,45,Private,0,Some-college,4,Married-civ-spouse,Exec-managerial,Wife,Male,Amer-Indian-Eskimo,10,39,0,-0.143253,NEGATIVE
4757,0,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,10,39,0,0.592611,POSITIVE
4757,1,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,10,39,0,-0.163007,NEGATIVE
4758,0,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,26,11,2.943750,POSITIVE
4758,1,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,26,11,-0.164611,NEGATIVE
4759,0,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,5,39,0,0.770757,POSITIVE
4759,1,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,5,39,0,-0.079541,NEGATIVE
4760,0,51,Private,0,Assoc-acdm,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,39,0,0.738123,POSITIVE
4760,1,51,Private,0,Assoc-acdm,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,39,0,-0.649573,NEGATIVE
4761,0,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,39,0,0.636027,POSITIVE
4761,1,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,39,0,-1.456202,NEGATIVE
4762,0,46,Self-emp-not-inc,2,Prof-school,4,Separated,Sales,Own-child,Female,Amer-Indian-Eskimo,1,30,1,0.457637,POSITIVE
4762,1,46,Self-emp-not-inc,2,Prof-school,4,Separated,Sales,Own-child,Male,Amer-Indian-Eskimo,1,30,1,-1.113269,NEGATIVE
4763,0,39,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,39,11,2.931622,POSITIVE
4763,1,39,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,39,11,-0.340234,NEGATIVE
4764,0,39,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,39,11,2.515421,POSITIVE
4764,1,39,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,39,11,-0.631907,NEGATIVE
4765,0,39,Private,8,12th,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,39,0,2.990968,POSITIVE
4765,1,39,Private,8,12th,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,39,0,-0.139653,NEGATIVE
4766,0,33,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,39,0,1.423032,POSITIVE
4766,1,33,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,39,0,-0.832655,NEGATIVE
4767,0,39,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,26,0,2.931622,POSITIVE
4767,1,39,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,26,0,-0.332110,NEGATIVE
4768,0,33,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,39,0,0.424308,POSITIVE
4768,1,33,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,39,0,-1.063892,NEGATIVE
4769,0,39,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,26,0,2.500910,POSITIVE
4769,1,39,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,26,0,-0.632875,NEGATIVE
4770,0,51,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,14,0,0.968785,POSITIVE
4770,1,51,Private,8,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,14,0,-0.930600,NEGATIVE
4771,0,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,14,0,2.931622,POSITIVE
4771,1,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,14,0,-0.283188,NEGATIVE
4772,0,45,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,39,0,0.810528,POSITIVE
4772,1,45,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,39,0,-0.698068,NEGATIVE
4773,0,45,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,39,0,0.697920,POSITIVE
4773,1,45,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,39,0,-1.445129,NEGATIVE
4774,0,45,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,26,0,0.747872,POSITIVE
4774,1,45,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,26,0,-0.665047,NEGATIVE
4775,0,45,Self-emp-not-inc,1,Masters,0,Divorced,Exec-managerial,Wife,Female,Amer-Indian-Eskimo,10,40,0,2.985060,POSITIVE
4775,1,45,Self-emp-not-inc,1,Masters,0,Divorced,Exec-managerial,Wife,Male,Amer-Indian-Eskimo,10,40,0,-0.078985,NEGATIVE
4776,0,47,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Female,Amer-Indian-Eskimo,12,33,5,2.979387,POSITIVE
4776,1,47,Self-emp-inc,4,HS-grad,0,Widowed,Sales,Own-child,Male,Amer-Indian-Eskimo,12,33,5,-0.000294,NEGATIVE
4777,0,48,Self-emp-inc,5,10th,1,Married-spouse-absent,Sales,Husband,Female,Amer-Indian-Eskimo,3,35,7,2.931622,POSITIVE
4777,1,48,Self-emp-inc,5,10th,1,Married-spouse-absent,Sales,Husband,Male,Amer-Indian-Eskimo,3,35,7,-0.171820,NEGATIVE
4778,0,51,Local-gov,10,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Female,Amer-Indian-Eskimo,6,42,13,0.640906,POSITIVE
4778,1,51,Local-gov,10,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Male,Amer-Indian-Eskimo,6,42,13,-1.411774,NEGATIVE
4779,0,37,Self-emp-inc,5,11th,1,Married-spouse-absent,Sales,Husband,Female,Amer-Indian-Eskimo,11,43,3,2.931622,POSITIVE
4779,1,37,Self-emp-inc,5,11th,1,Married-spouse-absent,Sales,Husband,Male,Amer-Indian-Eskimo,11,43,3,-0.034889,NEGATIVE
4780,0,33,Private,8,Some-college,2,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,39,11,2.941156,POSITIVE
4780,1,33,Private,8,Some-college,2,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,39,11,-0.192683,NEGATIVE
4781,0,41,State-gov,13,9th,0,11th,Sales,Not-in-family,Female,Amer-Indian-Eskimo,7,45,18,2.978420,POSITIVE
4781,1,41,State-gov,13,9th,0,11th,Sales,Not-in-family,Male,Amer-Indian-Eskimo,7,45,18,-0.041319,NEGATIVE
4782,0,33,Private,0,Some-college,0,Married-civ-spouse,Exec-managerial,Wife,Female,Amer-Indian-Eskimo,0,39,11,1.994052,POSITIVE
4782,1,33,Private,0,Some-college,0,Married-civ-spouse,Exec-managerial,Wife,Male,Amer-Indian-Eskimo,0,39,11,-0.202674,NEGATIVE
4783,0,34,Self-emp-not-inc,0,11th,0,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,0,40,11,0.425072,POSITIVE
4783,1,34,Self-emp-not-inc,0,11th,0,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,0,40,11,-0.451871,NEGATIVE
4784,0,39,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,5,39,0,0.811886,POSITIVE
4784,1,39,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,5,39,0,-0.185892,NEGATIVE
4785,0,39,Private,0,Assoc-acdm,0,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,39,0,0.779252,POSITIVE
4785,1,39,Private,0,Assoc-acdm,0,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,39,0,-0.751152,NEGATIVE
4786,0,39,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,39,0,0.677010,POSITIVE
4786,1,39,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,39,0,-1.437244,NEGATIVE
4787,0,34,Self-emp-not-inc,1,11th,0,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,0,28,0,0.922326,POSITIVE
4787,1,34,Self-emp-not-inc,1,11th,0,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,0,28,0,-0.540446,NEGATIVE
4788,0,45,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,14,11,2.957335,POSITIVE
4788,1,45,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,14,11,-0.244214,NEGATIVE
4789,0,45,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,1,0,2.954120,POSITIVE
4789,1,45,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,1,0,-0.265359,NEGATIVE
4790,0,53,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,48,8,-0.052627,NEGATIVE
4790,1,53,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,48,8,0.292308,POSITIVE
4791,0,45,Private,8,Some-college,4,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,0,39,11,-0.030409,NEGATIVE
4791,1,45,Private,8,Some-college,4,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,0,39,11,0.323128,POSITIVE
4792,0,54,State-gov,14,9th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,3,36,19,2.944672,POSITIVE
4792,1,54,State-gov,14,9th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,3,36,19,-0.036723,NEGATIVE
4793,0,52,State-gov,5,HS-grad,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,8,47,18,-0.113527,NEGATIVE
